Date,ABEV3,AZUL4,BTOW3,B3SA3,BBSE3,BRML3,BBDC4,BBAS3,IBOV
2017-06-30,16.503934860229492,23.450000762939453,11.564440727233887,5.822408676147461,20.599929809570312,11.031180381774902,16.496042251586914,22.30699920654297,62900.0
2017-07-03,16.476898193359375,23.760000228881836,11.594094276428223,5.854837417602539,20.218852996826172,11.086568832397461,16.62722396850586,22.61497688293457,63280.0
2017-07-04,16.440839767456055,23.920000076293945,11.584209442138672,5.848941802978516,20.125377655029297,11.105029106140137,16.64920997619629,22.731502532958984,63232.0
2017-07-05,16.42281150817871,24.270000457763672,11.416178703308105,5.843045234680176,19.816200256347656,11.123492240905762,16.655107498168945,22.61497688293457,63154.0
2017-07-06,16.026214599609375,24.170000076293945,11.366758346557617,5.748707294464111,19.66520881652832,10.837327003479004,16.4132080078125,22.46514892578125,62470.0
2017-07-07,16.242542266845703,25.030000686645508,11.159191131591797,5.692693710327148,19.693967819213867,11.031180381774902,16.430910110473633,22.165508270263672,62322.0
2017-07-10,16.503934860229492,25.299999237060547,11.495251655578613,5.739862442016602,19.880910873413086,11.160416603088379,16.61380386352539,22.398561477661133,63025.0
2017-07-11,16.693220138549805,24.959999084472656,11.594094276428223,5.8076677322387695,20.039098739624023,11.400425910949707,16.902896881103516,23.339120864868164,63832.0
2017-07-12,16.810400009155273,24.959999084472656,12.10806941986084,5.93738317489624,20.398605346679688,11.861981391906738,17.351274490356445,24.0049991607666,64836.0
2017-07-13,16.837440490722656,25.09000015258789,12.187142372131348,6.028772830963135,20.81563949584961,11.981985092163086,17.504671096801758,24.221412658691406,65178.0
2017-07-14,16.900535583496094,25.209999084472656,12.602275848388672,6.052356719970703,20.966630935668945,11.871212005615234,17.522369384765625,24.47943878173828,65436.0
2017-07-17,16.981658935546875,25.8700008392334,12.365056037902832,6.093629837036133,20.60712242126465,11.71428394317627,17.40438461303711,24.354583740234375,65212.0
2017-07-18,16.900535583496094,26.079999923706055,12.355172157287598,6.064149379730225,20.779687881469727,12.0281400680542,17.62267303466797,24.37123680114746,65338.0
2017-07-19,16.96363067626953,26.5,12.147604942321777,6.078888893127441,20.714975357055664,11.880443572998047,17.40438461303711,24.454463958740234,65180.0
2017-07-20,16.92757797241211,26.0,12.404593467712402,6.1260576248168945,20.81563949584961,11.908137321472168,17.34537696838379,24.670881271362305,64938.0
2017-07-21,16.95461654663086,26.25,12.414477348327637,6.131953716278076,20.492080688476562,11.963521957397461,17.274585723876953,24.47943878173828,64684.0
2017-07-24,16.96363067626953,26.329999923706055,12.780190467834473,6.190915584564209,20.305131912231445,12.120451927185059,17.422075271606445,24.20475959777832,65100.0
2017-07-25,17.01771354675293,26.530000686645508,12.760421752929688,6.146695137023926,19.98876190185547,12.138914108276367,17.705263137817383,24.604290008544922,65668.0
2017-07-26,16.972644805908203,26.700000762939453,12.958105087280273,6.105421543121338,19.744295120239258,12.046605110168457,17.551868438720703,24.0049991607666,65011.0
2017-07-27,17.225027084350586,26.600000381469727,13.145902633666992,6.108370780944824,20.017526626586914,11.991215705871582,17.528276443481445,23.796911239624023,65277.0
2017-07-28,17.21601104736328,26.610000610351562,13.343585968017578,6.102473735809326,19.91686248779297,12.092759132385254,17.551868438720703,23.771942138671875,65497.0
2017-07-31,17.261079788208008,27.299999237060547,13.145902633666992,6.040565013885498,19.73710823059082,12.185070037841797,17.81147003173828,23.88846778869629,65920.0
2017-08-01,17.342201232910156,27.200000762939453,13.215091705322266,6.161434650421143,19.77305793762207,12.203533172607422,18.029752731323242,24.387880325317383,66516.0
2017-08-02,17.486419677734375,27.420000076293945,13.541269302368164,6.214499473571777,19.995954513549805,12.508159637451172,18.27606773376465,25.370054244995117,67136.0
2017-08-03,17.360231399536133,28.040000915527344,13.442426681518555,6.235137462615967,19.952816009521484,12.295843124389648,18.27016258239746,25.536518096923828,66777.0
2017-08-04,17.360231399536133,27.799999237060547,13.442426681518555,6.208603858947754,19.485450744628906,12.221994400024414,18.287866592407227,25.694673538208008,66898.0
2017-08-07,17.441354751586914,27.6200008392334,13.244745254516602,6.33831787109375,19.37040901184082,12.526620864868164,18.500391006469727,26.09420394897461,67940.0
2017-08-08,17.477407455444336,27.700000762939453,13.2249755859375,6.288201332092285,19.29131317138672,12.388154983520508,18.695178985595703,26.09420394897461,67899.0
2017-08-09,17.50444984436035,28.0,12.948220252990723,6.270513534545898,19.039655685424805,12.249688148498535,18.706989288330078,25.611433029174805,67671.0
2017-08-10,17.486419677734375,27.489999771118164,12.65169620513916,6.220396041870117,18.85990333557129,12.074296951293945,18.529891967773438,25.736291885375977,66992.0
2017-08-11,17.594581604003906,27.0,13.906982421875,6.220396041870117,19.1502628326416,12.185070037841797,18.695178985595703,25.71963882446289,67359.0
2017-08-14,17.76584243774414,27.5,14.727364540100098,6.323578834533691,19.580270767211914,12.157376289367676,19.067081451416016,25.877790451049805,68285.0
2017-08-15,17.82893943786621,27.209999084472656,14.984353065490723,6.412020206451416,19.876829147338867,12.231225967407227,19.11430549621582,25.752931594848633,68355.0
2017-08-16,17.855979919433594,27.399999618530273,15.073309898376465,6.358954429626465,20.099246978759766,12.175838470458984,19.11430549621582,25.544849395751953,68594.0
2017-08-17,17.837953567504883,26.600000381469727,16.407669067382812,6.3117852210998535,19.609926223754883,11.97275447845459,18.95491600036621,25.095378875732422,67977.0
2017-08-18,17.8109130859375,26.700000762939453,18.265886306762695,6.453293323516846,20.44770622253418,12.120451927185059,19.344528198242188,25.320110321044922,68715.0
2017-08-21,17.792884826660156,26.200000762939453,17.860637664794922,6.459187984466553,20.536672592163086,12.046605110168457,19.338632583618164,25.653053283691406,68635.0
2017-08-22,17.801897048950195,26.700000762939453,18.186813354492188,6.66002893447876,20.633054733276367,12.33276653289795,19.77545738220215,26.804588317871094,70011.0
2017-08-23,17.883020401000977,26.0,18.681020736694336,6.745680809020996,20.744258880615234,12.462002754211426,19.952550888061523,26.82134246826172,70478.0
2017-08-24,17.84696388244629,26.100000381469727,18.849050521850586,6.668888568878174,20.46253204345703,12.342000007629395,20.01747703552246,26.913515090942383,71133.0
2017-08-25,17.89203453063965,26.399999618530273,18.414148330688477,6.5950541496276855,20.32908058166504,12.397385597229004,20.03519058227539,26.812965393066406,71074.0
2017-08-28,17.89203453063965,26.100000381469727,18.532758712768555,6.5980072021484375,20.440290451049805,12.508159637451172,19.72822380065918,26.561601638793945,71017.0
2017-08-29,17.937101364135742,26.299999237060547,18.512990951538086,6.657076835632324,20.51443099975586,12.498929023742676,20.0647029876709,26.38563346862793,71330.0
2017-08-30,17.9190731048584,26.149999618530273,18.384496688842773,6.6039137840271,20.358734130859375,12.554314613342285,19.864015579223633,26.117509841918945,70886.0
2017-08-31,17.90104866027832,26.549999237060547,18.27577018737793,6.533030986785889,20.55150032043457,12.554314613342285,19.822669982910156,25.723691940307617,70835.0
2017-09-01,17.8109130859375,26.889999389648438,18.226350784301758,6.654123783111572,20.751676559448242,12.425079345703125,20.235902786254883,26.720796585083008,71923.0
2017-09-04,17.783872604370117,27.18000030517578,18.63159942626953,6.66002893447876,20.70719337463379,12.286612510681152,20.22836685180664,26.67890167236328,72129.0
2017-09-05,17.864992141723633,27.309999465942383,18.6711368560791,6.6747965812683105,20.996337890625,12.480464935302734,19.93897247314453,26.812965393066406,72151.0
2017-09-06,18.144412994384766,27.84000015258789,18.83916664123535,6.722052574157715,21.292896270751953,12.895865440368652,20.240184783935547,27.449769973754883,73412.0
2017-09-07,18.144412994384766,27.84000015258789,18.83916664123535,6.722052574157715,21.292896270751953,12.895865440368652,20.240184783935547,27.449769973754883,
2017-09-08,18.117374420166016,27.639999389648438,18.779861450195312,6.775214672088623,21.574626922607422,13.015871047973633,20.080718994140625,27.365983963012695,73079.0
2017-09-11,18.261592864990234,27.899999618530273,18.63159942626953,6.784074306488037,21.426347732543945,13.117412567138672,20.854412078857422,28.346338272094727,74319.0
2017-09-12,18.937612533569336,26.440000534057617,18.364728927612305,6.763401508331299,21.426347732543945,12.997407913208008,20.824880599975586,28.03249168395996,74539.0
2017-09-13,19.090843200683594,27.90999984741211,18.25600242614746,6.763401508331299,21.27065658569336,13.311266899108887,20.913480758666992,28.208852767944336,74788.0
2017-09-14,19.09986114501953,28.809999465942383,19.66943359375,6.902213096618652,21.4708309173584,13.468194961547852,20.75400733947754,28.23404884338379,74657.0
2017-09-15,19.343225479125977,30.0,21.072982788085938,6.979001998901367,21.997224807739258,14.058984756469727,21.19696044921875,28.64554786682129,75757.0
2017-09-18,19.10887336730957,29.809999465942383,20.7072696685791,7.023303985595703,21.856359481811523,14.012831687927246,21.38005828857422,29.040254592895508,75990.0
2017-09-19,19.289142608642578,30.040000915527344,20.489818572998047,7.168023586273193,21.50048828125,14.022061347961426,21.445024490356445,29.00665855407715,75974.0
2017-09-20,19.361249923706055,30.309999465942383,20.193294525146484,7.321603775024414,21.448589324951172,13.735896110534668,21.32099723815918,29.191421508789062,76004.0
2017-09-21,19.253089904785156,30.389999389648438,20.262483596801758,7.377717971801758,21.27065658569336,13.56973648071289,21.3268985748291,29.82966423034668,75604.0
2017-09-22,19.397308349609375,29.850000381469727,20.489818572998047,7.380671977996826,21.315139770507812,13.385114669799805,21.27375030517578,29.644914627075195,75390.0
2017-09-25,19.37928009033203,29.399999618530273,19.738622665405273,7.182789325714111,21.292896270751953,13.154337882995605,20.913480758666992,29.225008010864258,74443.0
2017-09-26,19.090843200683594,28.8799991607666,19.27406883239746,7.094186305999756,21.389278411865234,13.200492858886719,20.889854431152344,29.39296531677246,74319.0
2017-09-27,19.018735885620117,28.770000457763672,19.837465286254883,6.984910488128662,21.129791259765625,13.015871047973633,20.671323776245117,29.24180030822754,73797.0
2017-09-28,18.982681274414062,28.25,19.886884689331055,6.919933795928955,21.15203094482422,12.831247329711914,20.411462783813477,28.998262405395508,73567.0
2017-09-29,18.96465492248535,29.200000762939453,20.89506721496582,7.073513507843018,21.226167678833008,12.988176345825195,20.700855255126953,29.308988571166992,74294.0
2017-10-02,18.658191680908203,28.719999313354492,22.53583335876465,7.067605495452881,20.974096298217773,13.006640434265137,20.907564163208008,29.350982666015625,74360.0
2017-10-03,19.307172775268555,29.899999618530273,24.413820266723633,7.22709321975708,21.144617080688477,13.283573150634766,21.80411148071289,30.54349136352539,76763.0
2017-10-04,19.10887336730957,29.899999618530273,25.372581481933594,7.156210422515869,21.589454650878906,13.200492858886719,21.662290573120117,30.400739669799805,76591.0
2017-10-05,19.135913848876953,30.1200008392334,24.018455505371094,7.058745384216309,21.722900390625,12.868171691894531,21.68001937866211,30.896207809448242,76618.0
2017-10-06,18.991695404052734,30.059999465942383,24.166717529296875,7.0144429206848145,21.537555694580078,12.738935470581055,21.45547866821289,31.072574615478516,76055.0
2017-10-09,18.991695404052734,30.0,23.712047576904297,6.967188835144043,21.50048828125,12.831247329711914,21.443660736083984,30.728248596191406,75727.0
2017-10-10,19.43336296081543,30.399999618530273,24.680692672729492,7.064651966094971,21.589454650878906,12.895865440368652,21.93410873413086,31.383289337158203,76897.0
2017-10-11,19.496458053588867,29.850000381469727,23.623090744018555,7.100093841552734,21.574626922607422,12.932790756225586,21.80411148071289,31.408491134643555,76660.0
2017-10-12,19.496458053588867,29.850000381469727,23.623090744018555,7.100093841552734,21.574626922607422,12.932790756225586,21.80411148071289,31.408491134643555,
2017-10-13,19.94713592529297,29.200000762939453,21.003793716430664,7.017398834228516,21.611696243286133,12.923558235168457,21.638654708862305,31.425283432006836,76990.0
2017-10-16,19.757850646972656,28.709999084472656,20.14387321472168,7.041024684906006,21.367034912109375,12.886634826660156,21.579566955566406,31.492469787597656,76892.0
2017-10-17,19.60462188720703,28.450000762939453,19.017080307006836,7.070559978485107,21.203929901123047,12.738935470581055,21.526384353637695,31.54285430908203,76201.0
2017-10-18,19.63166046142578,28.90999984741211,20.677616119384766,7.247766017913818,21.5301456451416,12.785093307495117,21.43184471130371,31.433673858642578,76591.0
2017-10-19,19.676729202270508,28.5,21.16193962097168,7.22118616104126,21.21134376525879,12.498929023742676,21.34320640563965,31.223726272583008,76283.0
2017-10-20,19.406322479248047,29.299999237060547,22.24919319152832,7.2773027420043945,21.507898330688477,12.369690895080566,21.23684310913086,31.500869750976562,76391.0
2017-10-23,19.19900894165039,29.059999465942383,21.675914764404297,7.200511932373047,21.09272003173828,12.268150329589844,21.03594398498535,30.400739669799805,75413.0
2017-10-24,19.21703338623047,29.969999313354492,22.219541549682617,7.235952377319336,21.292896270751953,12.295843124389648,21.319570541381836,30.67786407470703,76350.0
2017-10-25,19.09986114501953,30.0,22.97073745727539,7.457462310791016,21.28548240661621,12.32353687286377,21.384572982788086,30.954994201660156,76671.0
2017-10-26,18.96465492248535,29.600000381469727,22.268962860107422,7.371811866760254,21.144617080688477,12.120451927185059,21.189573287963867,30.78704071044922,75896.0
2017-10-27,18.84747886657715,29.940000534057617,21.616609573364258,7.4102067947387695,21.203929901123047,12.203533172607422,21.14820671081543,30.652666091918945,75976.0
2017-10-30,18.89254379272461,28.5,20.76657485961914,7.173930644989014,20.759092330932617,11.97275447845459,20.770038604736328,29.56932830810547,74800.0
2017-10-31,18.838462829589844,27.399999618530273,20.984024047851562,7.058745384216309,20.558916091918945,11.70505142211914,20.492311477661133,28.922679901123047,74308.0
2017-11-01,18.694246292114258,27.360000610351562,21.992206573486328,7.052840232849121,20.32908058166504,11.88967514038086,19.854145050048828,28.55316925048828,73824.0
2017-11-02,18.694246292114258,27.360000610351562,21.992206573486328,7.052840232849121,20.32908058166504,11.88967514038086,19.854145050048828,28.55316925048828,
2017-11-03,18.568056106567383,26.799999237060547,20.51947021484375,6.893352508544922,20.217870712280273,11.723514556884766,20.05352783203125,28.040891647338867,73915.0
2017-11-06,18.51397705078125,26.84000015258789,19.629898071289062,6.89630651473999,20.944440841674805,11.658896446228027,20.05352783203125,27.814149856567383,74311.0
2017-11-07,18.207509994506836,25.899999618530273,17.751911163330078,6.6747965812683105,20.16597557067871,11.400425910949707,19.361818313598633,26.420076370239258,72415.0
2017-11-08,18.270606994628906,27.0,18.601947784423828,6.857911586761475,20.951854705810547,11.945061683654785,20.065359115600586,27.805747985839844,74363.0
2017-11-09,18.22553825378418,27.200000762939453,18.117624282836914,6.742726802825928,20.80357551574707,11.723514556884766,19.33818244934082,27.0919189453125,72931.0
2017-11-10,18.216520309448242,27.09000015258789,17.534460067749023,6.615728378295898,20.83323097229004,11.49273681640625,19.35590934753418,26.28571319580078,72166.0
2017-11-13,18.22553825378418,26.799999237060547,17.860637664794922,6.704331398010254,20.729433059692383,11.345038414001465,19.450502395629883,26.32770347595215,72475.0
2017-11-14,18.207509994506836,26.440000534057617,18.493221282958984,6.5950541496276855,20.38839340209961,11.132723808288574,19.03665542602539,25.697853088378906,70827.0
2017-11-15,18.207509994506836,26.440000534057617,18.493221282958984,6.5950541496276855,20.38839340209961,11.132723808288574,19.03665542602539,25.697853088378906,70827.0
2017-11-16,18.405811309814453,26.700000762939453,19.076385498046875,6.943560600280762,20.610809326171875,11.261958122253418,19.533275604248047,26.91556167602539,72512.0
2017-11-17,18.51397705078125,26.729999542236328,18.908355712890625,6.993770122528076,20.3513240814209,11.372730255126953,19.87616729736328,27.369054794311523,73437.0
2017-11-20,18.51397705078125,26.729999542236328,18.908355712890625,6.993770122528076,20.3513240814209,11.372730255126953,19.87616729736328,27.369054794311523,
2017-11-21,18.757339477539062,28.0,18.37461280822754,7.17097806930542,20.536672592163086,11.612741470336914,20.33139419555664,27.839344024658203,74595.0
2017-11-22,18.77536964416504,27.8799991607666,17.77168083190918,7.25764799118042,20.45511817932129,11.437349319458008,20.100826263427734,27.681432723999023,74519.0
2017-11-23,18.667205810546875,27.809999465942383,17.39608383178711,7.251721382141113,20.254940032958984,11.465043067932129,19.953025817871094,27.715255737304688,74487.0
2017-11-24,18.586084365844727,28.09000015258789,17.218168258666992,7.201340198516846,20.128904342651367,11.640434265136719,19.775667190551758,27.563058853149414,74157.0
2017-11-27,18.694246292114258,27.959999084472656,17.465272903442383,7.192450046539307,20.00286293029785,11.769669532775879,19.746105194091797,27.1910457611084,74059.0
2017-11-28,18.730300903320312,28.149999618530273,18.078088760375977,7.189487457275391,20.017696380615234,11.640434265136719,19.80522346496582,27.596881866455078,74140.0
2017-11-29,18.531997680664062,27.75,17.39608383178711,6.964260101318359,19.90648651123047,11.289651870727539,19.42685890197754,26.345552444458008,72700.0
2017-11-30,18.531997680664062,26.8700008392334,16.990833282470703,6.887207984924316,19.928728103637695,11.160416603088379,19.30271339416504,25.305601119995117,71971.0
2017-12-01,18.432851791381836,26.950000762939453,16.69430923461914,6.822010517120361,20.062179565429688,11.49273681640625,19.25540542602539,26.024263381958008,72264.0
2017-12-04,18.550025939941406,27.25,16.11114501953125,6.7894110679626465,20.1585636138916,11.880443572998047,19.585025787353516,26.65839195251465,73090.0
2017-12-05,18.522987365722656,27.06999969482422,15.775083541870117,6.718288421630859,20.306840896606445,11.566585540771484,19.383913040161133,26.269460678100586,72546.0
2017-12-06,18.667205810546875,27.0,16.536163330078125,6.653090953826904,20.64046859741211,11.695819854736328,19.585025787353516,27.064224243164062,73268.0
2017-12-07,18.67621612548828,26.989999771118164,16.11114501953125,6.531585693359375,20.862884521484375,11.548123359680176,19.44306755065918,26.015810012817383,72487.0
2017-12-08,18.946624755859375,26.899999618530273,16.80303382873535,6.439717769622803,20.61822509765625,11.49273681640625,19.496299743652344,26.168004989624023,72732.0
2017-12-11,19.063804626464844,26.700000762939453,16.783266067504883,6.531585693359375,20.67753791809082,11.566585540771484,19.496299743652344,25.95663070678711,72800.0
2017-12-12,19.37928009033203,26.829999923706055,16.6053524017334,6.66790771484375,20.759092330932617,11.70505142211914,19.88079071044922,26.53531837463379,73814.0
2017-12-13,18.97366714477539,26.549999237060547,16.80303382873535,6.513805389404297,20.818401336669922,11.640434265136719,19.543624877929688,25.899484634399414,72914.0
2017-12-14,18.90155601501465,26.280000686645508,16.704193115234375,6.5375142097473145,20.759092330932617,11.465043067932129,19.389835357666016,25.79775047302246,72429.0
2017-12-15,18.838462829589844,25.600000381469727,16.92164421081543,6.510842323303223,20.907371520996094,11.45581340789795,19.312944412231445,25.941879272460938,72608.0
2017-12-18,18.84747886657715,25.799999237060547,18.236234664916992,6.528622627258301,20.959266662597656,11.603508949279785,19.466720581054688,26.289464950561523,73115.0
2017-12-19,18.838327407836914,25.899999618530273,17.890289306640625,6.490097999572754,20.855472564697266,11.400425910949707,19.34251594543457,26.136863708496094,72680.0
2017-12-20,18.9389705657959,26.170000076293945,17.79144859313965,6.516768455505371,20.89254379272461,11.280421257019043,19.51996421813965,26.1538143157959,73367.0
2017-12-21,19.18600082397461,26.5,18.246118545532227,6.6027092933654785,20.944440841674805,11.548123359680176,20.093721389770508,26.442062377929688,75133.0
2017-12-22,19.240894317626953,26.5,18.661251068115234,6.6840901374816895,20.914785385131836,11.372730255126953,20.152881622314453,26.53531837463379,75187.0
2017-12-25,19.240894317626953,26.5,18.661251068115234,6.6840901374816895,20.914785385131836,11.372730255126953,20.152881622314453,26.53531837463379,
2017-12-26,19.442182540893555,26.450000762939453,19.214763641357422,6.705079078674316,20.87030029296875,11.474274635314941,20.1495304107666,26.823558807373047,75688.0
2017-12-27,19.579416275024414,26.34000015258789,20.232830047607422,6.798039436340332,21.040821075439453,11.548123359680176,20.173728942871094,27.15418815612793,76073.0
