Date,ELET3.SA,TRPL4.SA,TAEE11.SA,VIVT3.SA,CYRE3.SA,BBAS3.SA,SANB11.SA,BBSE3.SA,IBOV
2017-07-13,12.411531448364258,11.234437942504883,15.397282600402832,26.629928588867188,8.662593841552734,23.917951583862305,21.952625274658203,20.81563949584961,65178.0
2017-07-14,11.835570335388184,11.234437942504883,15.073755264282227,26.651966094970703,8.7693510055542,24.172748565673828,21.805675506591797,20.966630935668945,65436.0
2017-07-17,11.511087417602539,11.214698791503906,14.941702842712402,26.86494255065918,8.79985237121582,24.04945945739746,21.79751205444336,20.60712242126465,65212.0
2017-07-18,11.778786659240723,11.025537490844727,14.921895980834961,27.24683952331543,8.624465942382812,24.065902709960938,22.0097713470459,20.779687881469727,65338.0
2017-07-19,11.511087417602539,11.028827667236328,14.869071006774902,26.644620895385742,8.723597526550293,24.148086547851562,21.266862869262695,20.714975357055664,65180.0
2017-07-20,11.397517204284668,11.012380599975586,14.921895980834961,27.166059494018555,9.036245346069336,24.361791610717773,21.226041793823242,20.81563949584961,64938.0
2017-07-21,11.37318229675293,11.069952011108398,15.040740013122559,27.320281982421875,9.265010833740234,24.172748565673828,21.128074645996094,20.492080688476562,64684.0
2017-07-24,11.2109375,11.300230026245117,15.179393768310547,27.53326416015625,9.432771682739258,23.901512145996094,20.61374855041504,20.305131912231445,65100.0
2017-07-25,11.413742065429688,11.41537094116211,15.443500518798828,27.327627182006836,9.20400619506836,24.29603385925293,20.891319274902344,19.98876190185547,65668.0
2017-07-26,11.032471656799316,11.237727165222168,15.285033226013184,27.503890991210938,9.150627136230469,23.704246520996094,21.17706298828125,19.744295120239258,65011.0
2017-07-27,10.991910934448242,11.316680908203125,15.476512908935547,28.113452911376953,9.341263771057129,23.49877166748047,21.291353225708008,20.017526626586914,65277.0
2017-07-28,11.275835990905762,11.43675422668457,15.344461441040039,27.90046501159668,9.249759674072266,23.4741153717041,20.907651901245117,19.91686248779297,65497.0
2017-07-31,10.951351165771484,11.514063835144043,15.331257820129395,27.760934829711914,9.333639144897461,23.589181900024414,20.82600975036621,19.73710823059082,65920.0
2017-08-01,11.016247749328613,11.479522705078125,15.615167617797852,27.217464447021484,9.265010833740234,24.082340240478516,21.0709285736084,19.77305793762207,66516.0
2017-08-02,10.886454582214355,11.747634887695312,15.3180513381958,27.540607452392578,9.54715347290039,25.05220603942871,21.593416213989258,19.995954513549805,67136.0
2017-08-03,11.2109375,11.693353652954102,15.450102806091309,27.577322006225586,9.295512199401855,25.21658706665039,21.423900604248047,19.952816009521484,66777.0
2017-08-04,11.559759140014648,11.676905632019043,15.681194305419922,27.760934829711914,9.135375022888184,25.372753143310547,21.481340408325195,19.485450744628906,66898.0
2017-08-07,11.70577621459961,11.892383575439453,15.951904296875,28.062042236328125,9.470898628234863,25.76728057861328,21.768522262573242,19.37040901184082,67940.0
2017-08-08,11.6571044921875,11.818364143371582,15.681194305419922,27.89312744140625,9.470898628234863,25.76728057861328,22.277246475219727,19.29131317138672,67899.0
2017-08-09,11.4786376953125,11.852906227111816,15.740616798400879,27.973913192749023,9.249759674072266,25.29056167602539,22.145963668823242,19.039655685424805,67671.0
2017-08-10,11.073030471801758,11.714738845825195,15.450102806091309,27.86374282836914,9.18875503540039,25.41385269165039,21.94904136657715,18.85990333557129,66992.0
2017-08-11,11.137929916381836,11.662101745605469,15.29824447631836,27.951879501342773,9.409893989562988,25.397411346435547,22.400325775146484,19.1502628326416,67359.0
2017-08-14,11.089256286621094,11.53051471710205,15.139779090881348,28.017976760864258,9.478525161743164,25.5535831451416,22.81058692932129,19.580270767211914,68285.0
2017-08-15,11.081144332885742,11.800271034240723,15.232211112976074,28.040008544921875,9.409893989562988,25.43028450012207,22.589046478271484,19.876829147338867,68355.0
2017-08-16,11.275835990905762,11.625916481018066,15.119970321655273,28.275020599365234,9.455647468566895,25.22480583190918,22.77777099609375,20.099246978759766,68594.0
2017-08-17,11.121706008911133,11.537091255187988,15.121883392333984,28.010631561279297,9.310762405395508,24.780969619750977,22.113142013549805,19.609926223754883,67977.0
2017-08-18,11.146040916442871,11.400568008422852,15.121883392333984,27.760934829711914,9.28026008605957,25.00288963317871,22.482376098632812,20.44770622253418,68715.0
2017-08-21,11.519198417663574,11.412083625793457,14.98865032196045,28.150178909301758,9.23450756072998,25.3316593170166,22.277246475219727,20.536672592163086,68635.0
2017-08-22,17.197677612304688,11.579858779907227,15.255111694335938,28.12813949584961,9.455647468566895,26.468765258789062,22.753149032592773,20.633054733276367,70011.0
2017-08-23,15.299442291259766,11.629203796386719,15.328392028808594,28.49534797668457,9.478525161743164,26.48531150817871,22.974693298339844,20.744258880615234,70478.0
2017-08-24,15.90785026550293,11.736119270324707,15.121883392333984,29.15631866455078,9.71491527557373,26.576324462890625,23.08956527709961,20.46253204345703,71133.0
2017-08-25,16.02953338623047,11.726253509521484,15.18850040435791,29.361957550048828,9.623409271240234,26.477039337158203,23.048540115356445,20.32908058166504,71074.0
2017-08-28,15.778056144714355,11.556831359863281,15.255111694335938,29.51618003845215,9.562406539916992,26.228818893432617,23.048540115356445,20.440290451049805,71017.0
2017-08-29,15.356228828430176,11.453203201293945,15.121883392333984,30.037626266479492,9.798796653747559,26.05506134033203,23.179826736450195,20.51443099975586,71330.0
2017-08-30,15.015518188476562,11.433466911315918,14.855414390563965,30.375457763671875,9.989433288574219,25.790294647216797,23.18802833557129,20.358734130859375,70886.0
2017-08-31,14.293540954589844,11.63742733001709,14.98865032196045,30.22122573852539,10.050437927246094,25.40141487121582,23.007516860961914,20.55150032043457,70835.0
2017-09-01,14.317876815795898,11.464716911315918,15.554885864257812,29.67040252685547,10.065690040588379,26.38602638244629,23.179826736450195,20.751676559448242,71923.0
2017-09-04,14.609911918640137,11.431821823120117,15.28842544555664,29.178354263305664,10.17244815826416,26.34465789794922,23.343929290771484,20.70719337463379,72129.0
2017-09-05,15.25076961517334,11.555184364318848,15.368359565734863,29.611661911010742,10.424089431762695,26.477039337158203,23.22084617614746,20.996337890625,72151.0
2017-09-06,15.469797134399414,11.653878211975098,15.175175666809082,30.24325942993164,10.546096801757812,27.105867385864258,23.85265350341797,21.292896270751953,73412.0
2017-09-07,15.469797134399414,11.653878211975098,15.175175666809082,30.24325942993164,10.546096801757812,27.105867385864258,23.85265350341797,21.292896270751953,
2017-09-08,15.98085880279541,11.611109733581543,15.321728706359863,30.11107063293457,10.637602806091309,27.023130416870117,23.491619110107422,21.574626922607422,73079.0
2017-09-11,17.108444213867188,11.627561569213867,15.454962730407715,30.324045181274414,11.0646333694458,27.991199493408203,23.88547706604004,21.426347732543945,74319.0
2017-09-12,17.416704177856445,11.670327186584473,15.348376274108887,30.24325942993164,10.904498100280762,27.681285858154297,23.631113052368164,21.426347732543945,74539.0
2017-09-13,17.05165672302246,11.731185913085938,15.328392028808594,31.76349639892578,10.828242301940918,27.855440139770508,23.64752197265625,21.27065658569336,74788.0
2017-09-14,17.35991668701172,11.769021034240723,15.328392028808594,32.2335205078125,11.049382209777832,27.880319595336914,23.105976104736328,21.4708309173584,74657.0
2017-09-15,17.47348976135254,11.887447357177734,15.541565895080566,32.30696487426758,11.087509155273438,28.286663055419922,23.598291397094727,21.997224807739258,75757.0
2017-09-18,17.71685218811035,11.803560256958008,15.521580696105957,32.24821090698242,11.285774230957031,28.676424026489258,23.614700317382812,21.856359481811523,75990.0
2017-09-19,17.48160171508789,11.86113166809082,15.101897239685059,32.05727005004883,11.034131050109863,28.64324951171875,23.46700668334961,21.50048828125,75974.0
2017-09-20,17.84664535522461,11.770663261413574,15.121883392333984,31.98382568359375,11.27814769744873,28.825693130493164,23.319311141967773,21.448589324951172,76004.0
2017-09-21,17.238235473632812,11.601243019104004,14.902048110961914,32.277591705322266,11.232394218444824,29.455944061279297,23.081361770629883,21.27065658569336,75604.0
2017-09-22,17.03543472290039,11.629203796386719,14.942011833190918,32.0939826965332,11.11038589477539,29.27350425720215,23.55726432800293,21.315139770507812,75390.0
2017-09-25,16.605493545532227,11.421951293945312,14.742169380187988,32.086647033691406,10.576598167419434,28.858861923217773,23.18802833557129,21.292896270751953,74443.0
2017-09-26,16.621715545654297,11.382474899291992,14.455723762512207,32.277591705322266,10.515594482421875,29.02471923828125,22.81879234313965,21.389278411865234,74319.0
2017-09-27,16.143102645874023,11.2015380859375,14.455723762512207,31.131908416748047,10.21057415008545,28.875442504882812,22.646482467651367,21.129791259765625,73797.0
2017-09-28,15.859177589416504,11.143970489501953,14.522334098815918,31.579896926879883,10.19532299041748,28.63495635986328,22.400325775146484,21.15203094482422,73567.0
2017-09-29,16.02953338623047,11.237727165222168,14.822111129760742,31.66802215576172,10.523221969604492,28.941787719726562,22.679302215576172,21.226167678833008,74294.0
2017-10-02,16.66227912902832,11.185091018676758,14.882063865661621,32.021484375,10.492718696594238,28.98325538635254,22.687509536743164,20.974096298217773,74360.0
2017-10-03,17.684402465820312,11.35944652557373,14.88871955871582,32.66295623779297,10.767237663269043,30.16082763671875,23.19623565673828,21.144617080688477,76763.0
2017-10-04,17.72496223449707,11.3643798828125,14.795461654663086,32.441749572753906,10.729110717773438,30.019861221313477,22.87622833251953,21.589454650878906,76591.0
2017-10-05,17.416704177856445,11.50090503692627,15.268437385559082,32.26480484008789,10.927372932434082,30.50912094116211,23.30290412902832,21.722900390625,76618.0
2017-10-06,16.881303787231445,11.514063835144043,15.18850040435791,33.7689208984375,10.683357238769531,30.683277130126953,23.614700317382812,21.537555694580078,76055.0
2017-10-09,16.80829429626465,11.272271156311035,14.955344200134277,32.7366828918457,10.523221969604492,30.34326934814453,24.038040161132812,21.50048828125,75727.0
2017-10-10,17.278799057006836,11.384119033813477,14.88871955871582,32.36802673339844,10.835867881774902,30.99010467529297,24.95306968688965,21.589454650878906,76897.0
2017-10-11,17.059770584106445,11.282136917114258,14.995306968688965,32.95048904418945,10.927372932434082,31.014984130859375,24.483190536499023,21.574626922607422,76660.0
2017-10-12,17.059770584106445,11.282136917114258,14.995306968688965,32.95048904418945,10.927372932434082,31.014984130859375,24.483190536499023,21.574626922607422,
2017-10-13,17.05165672302246,11.259110450744629,14.968664169311523,32.43437957763672,10.873994827270508,31.031566619873047,24.623332977294922,21.611696243286133,76990.0
2017-10-16,16.913753509521484,11.208118438720703,14.588951110839844,32.39751052856445,10.820616722106934,31.09792137145996,25.5960636138916,21.367034912109375,76892.0
2017-10-17,16.67850112915039,11.166997909545898,14.695539474487305,32.11734390258789,10.546096801757812,31.147668838500977,25.200374603271484,21.203929901123047,76201.0
2017-10-18,16.889415740966797,11.143970489501953,14.688876152038574,32.441749572753906,10.561348915100098,31.039859771728516,25.200374603271484,21.5301456451416,76591.0
2017-10-19,16.67038917541504,11.15712833404541,14.455723762512207,31.851892471313477,10.241076469421387,30.832534790039062,24.88711929321289,21.21134376525879,76283.0
2017-10-20,17.570833206176758,11.143970489501953,14.455723762512207,31.615964889526367,10.309706687927246,31.106212615966797,24.771711349487305,21.507898330688477,76391.0
2017-10-23,18.211688995361328,11.102846145629883,14.342472076416016,31.645458221435547,10.141944885253906,30.019861221313477,24.771711349487305,21.09272003173828,75413.0
2017-10-24,18.325260162353516,11.04034423828125,14.242547035217285,31.800294876098633,10.225824356079102,30.29351234436035,25.101451873779297,21.292896270751953,76350.0
2017-10-25,18.958003997802734,11.030472755432129,14.15594482421875,31.077722549438477,10.271578788757324,30.56717300415039,25.439434051513672,21.28548240661621,76671.0
2017-10-26,19.039125442504883,11.185091018676758,13.796220779418945,32.43437957763672,10.012310028076172,30.40132713317871,24.5244083404541,21.144617080688477,75896.0
2017-10-27,18.990453720092773,11.234437942504883,13.789555549621582,32.61870193481445,10.134319305419922,30.26863670349121,24.771711349487305,21.203929901123047,75976.0
2017-10-30,18.325260162353516,11.022250175476074,13.656327247619629,32.279541015625,9.829298973083496,29.19886589050293,24.31831932067871,20.759092330932617,74800.0
2017-10-31,17.88720703125,10.938360214233398,13.656327247619629,31.940383911132812,9.760669708251953,28.560321807861328,23.58465003967285,20.558916091918945,74308.0
2017-11-01,16.83263397216797,10.800192832946777,13.556402206420898,31.483243942260742,9.753043174743652,28.195438385009766,23.963851928710938,20.32908058166504,73824.0
2017-11-02,16.83263397216797,10.800192832946777,13.556402206420898,31.483243942260742,9.753043174743652,28.195438385009766,23.963851928710938,20.32908058166504,
2017-11-03,15.964634895324707,10.634061813354492,13.769574165344238,31.298912048339844,9.692039489746094,27.6895809173584,24.293590545654297,20.217870712280273,73915.0
2017-11-06,16.80829429626465,10.561685562133789,13.809540748596191,30.716449737548828,9.608158111572266,27.465681076049805,24.31831932067871,20.944440841674805,74311.0
2017-11-07,17.21390151977539,10.428452491760254,13.516432762145996,30.598464965820312,9.211630821228027,26.089073181152344,23.89790153503418,20.16597557067871,72415.0
2017-11-08,17.441038131713867,10.329760551452637,13.483120918273926,30.92288589477539,9.531902313232422,27.457382202148438,24.994287490844727,20.951854705810547,74363.0
2017-11-09,16.58115577697754,10.398845672607422,13.503108024597168,30.959747314453125,9.135375022888184,26.75249481201172,24.169939041137695,20.80357551574707,72931.0
2017-11-10,16.22422218322754,10.254096984863281,13.589709281921387,30.31829261779785,9.226881980895996,25.956396102905273,24.112234115600586,20.83323097229004,72166.0
2017-11-13,16.427026748657227,10.46792984008789,13.54307746887207,30.16345977783203,9.226881980895996,25.99785804748535,24.28534698486328,20.729433059692383,72475.0
2017-11-14,15.80239486694336,10.38733196258545,13.183350563049316,30.07498550415039,9.06674575805664,25.375898361206055,23.329097747802734,20.38839340209961,70827.0
2017-11-15,15.80239486694336,10.38733196258545,13.183350563049316,30.07498550415039,9.06674575805664,25.375898361206055,23.329097747802734,20.38839340209961,70827.0
2017-11-16,16.240449905395508,10.520565032958984,13.589709281921387,30.377273559570312,9.463273048400879,26.57834815979004,24.606842041015625,20.610809326171875,72512.0
2017-11-17,16.370241165161133,10.527144432067871,13.770849227905273,30.524744033813477,9.562406539916992,27.026159286499023,24.903608322143555,20.3513240814209,73437.0
2017-11-20,16.370241165161133,10.527144432067871,13.770849227905273,30.524744033813477,9.562406539916992,27.026159286499023,24.903608322143555,20.3513240814209,
2017-11-21,16.589269638061523,10.566044807434082,13.885602951049805,30.35515785217285,9.71491527557373,27.490554809570312,25.09320831298828,20.536672592163086,74595.0
2017-11-22,16.792072296142578,10.584787368774414,13.939607620239258,29.536741256713867,9.531902313232422,27.334625244140625,25.17564582824707,20.45511817932129,74519.0
2017-11-23,17.03543472290039,10.564340591430664,13.973359107971191,29.750564575195312,9.608158111572266,27.368024826049805,24.92009735107422,20.254940032958984,74487.0
2017-11-24,16.80829429626465,10.734733581542969,14.277127265930176,29.7579345703125,9.844548225402832,27.217735290527344,25.12618064880371,20.128904342651367,74157.0
2017-11-27,16.71095085144043,10.625680923461914,14.56739616394043,29.2418155670166,9.745416641235352,26.850383758544922,24.994287490844727,20.00286293029785,74059.0
2017-11-28,16.427026748657227,10.595012664794922,14.78341007232666,29.544111251831055,9.608158111572266,27.25113296508789,24.648056030273438,20.017696380615234,74140.0
2017-11-29,16.21611213684082,10.521743774414062,14.648406982421875,29.094345092773438,9.493775367736816,26.01548194885254,24.277103424072266,19.90648651123047,72700.0
2017-11-30,15.193986892700195,10.387133598327637,14.364889144897461,28.710954666137695,9.287885665893555,24.98855972290039,23.823711395263672,19.928728103637695,71971.0
2017-12-01,15.210208892822266,10.27637767791748,14.189376831054688,29.433517456054688,9.318387985229492,25.69822120666504,24.1204776763916,20.062179565429688,72264.0
2017-12-04,15.461685180664062,10.325791358947754,14.263628005981445,29.131214141845703,9.417520523071289,26.324399948120117,25.01077651977539,20.1585636138916,73090.0
2017-12-05,15.348114967346191,10.375204086303711,14.263628005981445,29.0574893951416,9.585283279418945,25.94034194946289,25.142671585083008,20.306840896606445,72546.0
2017-12-06,15.494132041931152,10.564340591430664,14.047612190246582,30.097103118896484,9.669161796569824,26.725149154663086,25.629039764404297,20.64046859741211,73268.0
2017-12-07,15.331892967224121,10.564340591430664,13.83835506439209,30.333036422729492,9.425145149230957,25.689868927001953,25.76093101501465,20.862884521484375,72487.0
2017-12-08,15.07230281829834,10.775628089904785,14.03411865234375,30.347782135009766,9.493775367736816,25.84015464782715,26.379192352294922,20.61822509765625,72732.0
2017-12-11,14.861390113830566,10.888087272644043,13.919357299804688,29.809545516967773,9.592907905578613,25.63142967224121,26.445144653320312,20.67753791809082,72800.0
2017-12-12,15.088526725769043,10.973283767700195,14.39863395690918,29.831661224365234,9.638660430908203,26.202871322631836,26.91502571105957,20.759092330932617,73814.0
2017-12-13,14.715370178222656,10.80289077758789,14.108370780944824,30.598464965820312,9.585283279418945,25.574996948242188,26.50284767150879,20.818401336669922,72914.0
2017-12-14,14.155635833740234,10.871047973632812,14.148866653442383,30.259309768676758,9.577656745910645,25.474546432495117,26.28851318359375,20.759092330932617,72429.0
2017-12-15,14.285429000854492,11.141971588134766,14.04086685180664,30.576351165771484,9.608158111572266,25.61686134338379,26.148372650146484,20.907371520996094,72608.0
2017-12-18,14.374662399291992,10.961356163024902,14.013863563537598,30.38465118408203,9.676787376403809,25.960092544555664,26.09891700744629,20.959266662597656,73115.0
2017-12-19,14.155635833740234,10.702359199523926,13.747326850891113,30.64270782470703,9.440398216247559,25.80940818786621,25.563091278076172,20.855472564697266,72680.0
2017-12-20,13.912270545959473,10.923869132995605,14.020903587341309,30.790172576904297,9.516650199890137,25.826147079467773,25.57957649230957,20.89254379272461,73367.0
2017-12-21,14.601799964904785,11.174348831176758,14.06194019317627,30.561603546142578,9.83692455291748,26.110780715942383,26.610010147094727,20.944440841674805,75133.0
2017-12-22,15.23454475402832,11.121522903442383,14.219247817993164,30.952381134033203,10.004684448242188,26.202871322631836,26.21432113647461,20.914785385131836,75187.0
2017-12-25,15.23454475402832,11.121522903442383,14.219247817993164,30.952381134033203,10.004684448242188,26.202871322631836,26.21432113647461,20.914785385131836,
2017-12-26,14.926285743713379,11.160714149475098,14.431270599365234,31.409517288208008,9.966557502746582,26.487497329711914,26.370954513549805,20.87030029296875,75688.0
