Date,IBOV,BPAC11,CCRO3,CYRE3,CSNA3,ITUB4,LREN3,LCAM3,PRIO3,VALE3,VVAR3
2005-02-28,28139.0,,1.9299378395080566,0.810673177242279,6.050467014312744,4.722479343414307,5278.02001953125,,,13.308530807495117,1.8322116136550903
2005-03-01,27730.0,,1.9853346347808838,0.8239627480506897,5.928016662597656,4.754069805145264,5278.02001953125,,,12.882072448730469,1.8322116136550903
2005-03-02,28200.0,,2.001417636871338,0.8289464116096497,5.987440586090088,4.806539535522461,5278.02001953125,,,13.190888404846191,1.8322116136550903
2005-03-03,28668.0,,2.0446617603302,0.8306077718734741,6.068473815917969,4.984838962554932,5278.02001953125,,,13.602642059326172,1.8322116136550903
2005-03-04,29197.0,,2.0553834438323975,,6.284561634063721,5.10028076171875,5278.02001953125,,,14.043808937072754,1.8322116136550903
2005-03-07,29455.0,,2.0961270332336426,,6.266555309295654,5.079291343688965,5278.02001953125,,,13.951164245605469,1.8322116136550903
2005-03-08,29021.0,,2.076469898223877,,6.217033863067627,5.0666961669921875,5278.02001953125,,,13.70557975769043,1.8322116136550903
2005-03-09,28514.0,,2.0800437927246094,0.9967290759086609,6.021655082702637,4.984736919403076,5278.02001953125,,,13.60117244720459,1.8322116136550903
2005-03-10,28567.0,,2.1443755626678467,1.1296265125274658,5.922615051269531,4.958605766296387,5278.02001953125,,,13.293827056884766,1.8322116136550903
2005-03-11,28075.0,,2.019287347793579,1.1462384462356567,5.861390113830566,4.932370185852051,5278.02001953125,,,13.279122352600098,1.8322116136550903
2005-03-14,28099.0,,2.108635902404785,1.1462384462356567,5.852387428283691,4.861005783081055,5278.02001953125,,,13.087945938110352,1.8322116136550903
2005-03-15,27588.0,,2.108635902404785,,5.812769889831543,4.814828872680664,5278.02001953125,,,12.985010147094727,1.8322116136550903
2005-03-16,27827.0,,2.072181463241577,1.1462384462356567,5.80736780166626,4.89039421081543,5278.02001953125,,,12.867362976074219,1.8322116136550903
2005-03-17,28086.0,,2.0046334266662598,1.1445772647857666,6.000946521759033,4.932370185852051,5278.02001953125,,,13.484996795654297,1.8322116136550903
2005-03-18,27593.0,,2.0232179164886475,1.0797899961471558,5.865891456604004,4.795942783355713,5278.02001953125,,,13.254118919372559,1.8322116136550903
2005-03-21,27411.0,,2.030723810195923,1.1628507375717163,5.810970306396484,4.638527870178223,5278.02001953125,,,13.102655410766602,1.8322116136550903
2005-03-22,26618.0,,2.037156343460083,1.154544711112976,5.735337734222412,4.575558662414551,5278.02001953125,,,13.043831825256348,1.8322116136550903
2005-03-23,26248.0,,1.9871206283569336,,5.654305458068848,4.444377899169922,5278.02001953125,,,12.264435768127441,1.8322116136550903
2005-03-24,26702.0,,2.0010600090026855,,5.730836391448975,4.638527870178223,5278.02001953125,,,12.690898895263672,1.8322116136550903
2005-03-28,26257.0,,1.948164939880371,1.1960748434066772,5.580475807189941,4.528332710266113,5278.02001953125,,,12.374731063842773,1.8322116136550903
2005-03-29,25842.0,,1.929580807685852,1.2292990684509277,5.393198013305664,4.428637981414795,5278.02001953125,,,11.79386043548584,1.8322116136550903
2005-03-30,26470.0,,1.9120676517486572,1.1960748434066772,5.564268589019775,4.5020976066589355,5278.02001953125,,,12.1629638671875,1.8322116136550903
2005-03-31,26611.0,,1.9009885787963867,1.1960748434066772,5.699324607849121,4.565065860748291,5278.02001953125,,,12.499725341796875,1.8322116136550903
2005-04-01,26774.0,,1.840588927268982,,5.802865028381348,4.554571151733398,10556.0400390625,,,12.426197052001953,1.8322116136550903
2005-04-04,26407.0,,1.873111605644226,1.1628507375717163,5.6813154220581055,4.5020976066589355,10556.0400390625,,,12.073264122009277,1.8322116136550903
2005-04-05,26038.0,,1.8763291835784912,,5.4652276039123535,4.496850490570068,10556.0400390625,,,11.940912246704102,1.8322116136550903
2005-04-06,25695.0,,1.840588927268982,,5.303161144256592,4.491603374481201,10556.0400390625,,,11.764447212219238,1.8322116136550903
2005-04-07,26308.0,,1.9299378395080566,,5.411205291748047,4.512591361999512,10556.0400390625,,,11.985033988952637,1.8322116136550903
2005-04-08,25885.0,,1.9124252796173096,,5.132092475891113,4.48110818862915,10556.0400390625,,,11.985033988952637,1.8322116136550903
2005-04-11,25900.0,,1.92600679397583,,4.907000541687012,4.5230865478515625,10556.0400390625,,,11.9262056350708,1.8322116136550903
2005-04-12,26206.0,,1.929580807685852,,5.016844749450684,4.486355304718018,10556.0400390625,,,11.654151916503906,1.8322116136550903
2005-04-13,26066.0,,1.9102810621261597,,4.902498245239258,4.491603374481201,10556.0400390625,,,11.104166030883789,1.8322116136550903
2005-04-14,24984.0,,1.8513109683990479,0.9967290759086609,4.583767890930176,4.386557579040527,10556.0400390625,,,10.573298454284668,1.8322116136550903
2005-04-15,24656.0,,1.822718858718872,0.9801172614097595,4.726926803588867,4.314249038696289,10556.0400390625,,,10.514476776123047,1.8322116136550903
2005-04-18,24877.0,,1.8616752624511719,,4.789952278137207,4.365668773651123,10556.0400390625,,,10.558589935302734,1.8322116136550903
2005-04-19,25566.0,,1.9120676517486572,1.0216474533081055,4.906099796295166,4.470613956451416,10556.0400390625,,,10.808584213256836,1.8322116136550903
2005-04-20,25062.0,,1.8834763765335083,,4.798957347869873,4.373012542724609,10556.0400390625,,,10.676236152648926,1.8322116136550903
2005-04-22,24767.0,,1.865606427192688,,4.759340763092041,4.5020976066589355,10556.0400390625,,,10.632118225097656,1.8322116136550903
2005-04-25,25232.0,,1.840588927268982,0.9718109369277954,4.961022853851318,4.533581256866455,10556.0400390625,,,10.926231384277344,1.8322116136550903
2005-04-26,25305.0,,1.8763291835784912,,5.042054653167725,4.659514427185059,10556.0400390625,,,10.705647468566895,1.8322116136550903
2005-04-27,25242.0,,1.9045627117156982,,4.992534160614014,4.733080863952637,10556.0400390625,,,10.514476776123047,1.8322116136550903
2005-04-28,24440.0,,1.8591735363006592,0.8804441690444946,4.836771488189697,4.486355304718018,10556.0400390625,,,9.95566463470459,1.8322116136550903
2005-04-29,24844.0,,1.8941981792449951,,4.967325210571289,4.638527870178223,10556.0400390625,,,10.0733060836792,1.8322116136550903
2005-05-02,24705.0,,1.8620327711105347,0.9302805066108704,4.052552223205566,4.649018287658691,10556.0400390625,,,9.99977970123291,1.8322116136550903
2005-05-03,24716.0,,1.840588927268982,0.9302805066108704,4.096670627593994,4.536835193634033,10556.0400390625,,,9.948308944702148,1.8322116136550903
2005-05-04,25474.0,,1.8584585189819336,1.0133413076400757,4.155193328857422,4.732977867126465,10556.0400390625,,,10.22036361694336,1.8322116136550903
2005-05-05,25436.0,,1.8584585189819336,1.0465656518936157,4.096670627593994,4.670007228851318,10556.0400390625,,,10.088011741638184,1.8322116136550903
2005-05-06,25589.0,,1.8545277118682861,0.9967290759086609,4.240728378295898,4.649018287658691,10556.0400390625,,,10.205658912658691,1.8322116136550903
2005-05-09,25465.0,,1.833440899848938,1.0299537181854248,4.168700218200684,4.638527870178223,10556.0400390625,,,10.367419242858887,1.8322116136550903
2005-05-10,24763.0,,1.8052066564559937,,3.988626718521118,4.48110818862915,10556.0400390625,,,10.029191970825195,1.8322116136550903
2005-05-11,24699.0,,1.8584585189819336,0.9967290759086609,3.9796218872070312,4.439236640930176,10556.0400390625,,,9.95566463470459,1.8322116136550903
2005-05-12,24117.0,,1.8409463167190552,,3.781541585922241,4.323694229125977,10556.0400390625,,,9.499791145324707,1.8322116136550903
2005-05-13,23887.0,,1.8727545738220215,,3.6825010776519775,4.376166820526123,10556.0400390625,,,9.411558151245117,1.8322116136550903
2005-05-16,24379.0,,1.853454828262329,0.9468926787376404,3.691504955291748,4.439131259918213,10556.0400390625,,,9.82331371307373,1.8322116136550903
2005-05-17,24413.0,,1.9299378395080566,0.9468926787376404,3.6644933223724365,4.460116386413574,10556.0400390625,,,9.8527250289917,1.8322116136550903
2005-05-18,24898.0,,1.9781864881515503,,3.799549102783203,4.491499423980713,10556.0400390625,,,10.40418529510498,1.8322116136550903
2005-05-19,24829.0,,1.9263638257980347,,3.708611249923706,4.486355304718018,10556.0400390625,,,10.367419242858887,1.8322116136550903
2005-05-20,24522.0,,1.9120676517486572,0.9967290759086609,3.7140145301818848,4.460116386413574,10556.0400390625,,,10.205658912658691,1.8322116136550903
2005-05-23,24215.0,,1.8941981792449951,0.9468926787376404,3.6464860439300537,4.407649040222168,10556.0400390625,,,10.183599472045898,1.8322116136550903
2005-05-24,24545.0,,1.9120676517486572,,3.7095110416412354,4.39715576171875,10556.0400390625,,,10.42624282836914,1.8322116136550903
2005-05-25,24478.0,,1.922432541847229,,3.569955825805664,4.407649040222168,10556.0400390625,,,10.321830749511719,1.8322116136550903
2005-05-27,25255.0,,1.9638903141021729,0.9136684536933899,3.736522674560547,4.439025402069092,10556.0400390625,,,10.388007164001465,1.8322116136550903
2005-05-30,25424.0,,2.019287347793579,0.9635049700737,3.8445658683776855,4.4757585525512695,10556.0400390625,,,10.42624282836914,1.8322116136550903
2005-05-31,25207.0,,2.108635902404785,,3.8445658683776855,4.4496235847473145,10556.0400390625,,,10.286537170410156,1.8322116136550903
2005-06-01,25949.0,,2.0943400859832764,,3.8814821243286133,4.575348377227783,10556.0400390625,,,10.558589935302734,1.8322116136550903
2005-06-02,26640.0,,2.051452398300171,0.9801172614097595,4.001230239868164,4.827424049377441,10556.0400390625,,,10.704177856445312,1.8322116136550903
2005-06-03,26366.0,,2.108635902404785,0.9967290759086609,3.921998977661133,4.818190097808838,10556.0400390625,,,10.727705955505371,1.8322116136550903
2005-06-06,25556.0,,2.0728962421417236,,3.754530668258667,4.764456748962402,10556.0400390625,,,10.470358848571777,1.8322116136550903
2005-06-07,25026.0,,2.047163248062134,0.9967290759086609,3.691504955291748,4.670007228851318,10556.0400390625,,,10.352712631225586,1.8322116136550903
2005-06-08,24702.0,,2.076469898223877,1.078128695487976,3.6203761100769043,4.675256252288818,10556.0400390625,,,10.290952682495117,1.8322116136550903
2005-06-09,24484.0,,2.0800437927246094,0.9967290759086609,3.601468324661255,4.649018287658691,10556.0400390625,,,10.176246643066406,1.8322116136550903
2005-06-10,24951.0,,2.1047043800354004,0.9967290759086609,3.6374833583831787,4.638527870178223,10556.0400390625,,,10.23507022857666,1.8322116136550903
2005-06-13,24902.0,,2.0464494228363037,,3.636582136154175,4.6227827072143555,10556.0400390625,,,10.198305130004883,1.8322116136550903
2005-06-14,25744.0,,2.0139260292053223,0.9967290759086609,3.817556381225586,4.649018287658691,10556.0400390625,,,10.293890953063965,1.8322116136550903
2005-06-15,25481.0,,1.9478076696395874,0.9967290759086609,3.727519989013672,4.580804824829102,10556.0400390625,,,10.360064506530762,1.8322116136550903
2005-06-16,25751.0,,1.9903380870819092,,3.871577739715576,4.565065860748291,10556.0400390625,,,10.64682388305664,1.8322116136550903
2005-06-17,26093.0,,2.0364415645599365,1.1628507375717163,3.907593011856079,4.60284423828125,10556.0400390625,,,10.851231575012207,1.8322116136550903
2005-06-20,26046.0,,2.0257198810577393,1.1628507375717163,3.8625760078430176,4.58605432510376,10556.0400390625,,,10.704177856445312,1.8322116136550903
2005-06-21,25722.0,,2.0550270080566406,,3.804051637649536,4.523193359375,10556.0400390625,,,10.396830558776855,1.8322116136550903
2005-06-22,25678.0,,2.036799430847168,1.1960748434066772,3.731121301651001,4.540927410125732,10556.0400390625,,,10.332123756408691,1.8322116136550903
2005-06-23,24816.0,,1.9971281290054321,1.328972339630127,3.592463970184326,4.428637981414795,10556.0400390625,,,10.043899536132812,1.8322116136550903
2005-06-24,24917.0,,1.9299378395080566,1.412032961845398,3.592463970184326,4.438083171844482,10556.0400390625,,,9.8527250289917,1.8322116136550903
2005-06-27,25226.0,,1.9120676517486572,,3.5294389724731445,4.512591361999512,259.0893249511719,,,10.117426872253418,1.8322116136550903
2005-06-28,25261.0,,1.9120676517486572,,3.5564498901367188,4.58605432510376,259.0893249511719,,,10.380654335021973,1.8322116136550903
2005-06-29,25126.0,,1.9495946168899536,,3.5024287700653076,4.542923450469971,259.0893249511719,,,10.293890953063965,1.8322116136550903
2005-06-30,25051.0,,1.9613890647888184,,3.41239070892334,4.533581256866455,259.0893249511719,,,10.19095230102539,1.8322116136550903
2005-07-01,25311.0,,2.0010600090026855,1.412032961845398,3.4213948249816895,4.607041835784912,0.9310729503631592,,,10.365946769714355,1.8322116136550903
2005-07-04,25045.0,,1.9728256464004517,1.328972339630127,3.353867292404175,4.564960479736328,0.9554979205131531,,,10.354185104370117,1.8322116136550903
2005-07-05,24675.0,,1.9335120916366577,1.328972339630127,3.294443130493164,4.565065860748291,0.9286540746688843,,,10.299775123596191,1.8322116136550903
2005-07-06,24517.0,,1.9192157983779907,1.328972339630127,3.2953436374664307,4.4926557540893555,0.91898113489151,,,10.551240921020508,1.8322116136550903
2005-07-07,24450.0,,1.915284514427185,1.3954205513000488,3.223313570022583,4.580804824829102,0.9238170385360718,,,10.5424165725708,1.8322116136550903
2005-07-08,24423.0,,1.9120676517486572,,3.206207752227783,4.607041835784912,0.9310729503631592,,,10.852705001831055,1.8322116136550903
2005-07-11,25016.0,,1.9370856285095215,1.328972339630127,3.3853800296783447,4.643772125244141,0.9431647658348083,,,10.911523818969727,1.8322116136550903
2005-07-12,25536.0,,1.9370856285095215,1.328972339630127,3.5960659980773926,4.690888404846191,0.9528379440307617,,,10.860054969787598,1.8322116136550903
2005-07-13,25856.0,,1.9299378395080566,1.3954205513000488,3.693305253982544,4.717231273651123,0.9552562832832336,,,11.027697563171387,1.8322116136550903
2005-07-14,25920.0,,1.8641771078109741,1.4618695974349976,3.727519989013672,4.716184616088867,0.9673479199409485,,,10.926231384277344,1.8322116136550903
2005-07-15,25222.0,,1.8584585189819336,,3.632981061935425,4.644296169281006,0.9673479199409485,,,10.661528587341309,1.8322116136550903
2005-07-18,25321.0,,1.897772192955017,,3.601468324661255,4.6909966468811035,0.9695244431495667,,,10.686529159545898,1.8322116136550903
2005-07-19,25271.0,,1.9120676517486572,,3.7095110416412354,4.633279323577881,0.9673479199409485,,,10.937994003295898,1.8322116136550903
2005-07-20,25705.0,,1.8938413858413696,,3.8940882682800293,4.679348468780518,0.9770211577415466,,,11.187990188598633,1.8322116136550903
2005-07-21,25842.0,,1.8941981792449951,,4.074160575866699,4.669799327850342,0.9915310144424438,,,11.47033405303955,1.8322116136550903
2005-07-22,25391.0,,1.8745415210723877,,3.9030914306640625,4.596546649932861,1.01571524143219,,,11.632098197937012,1.8322116136550903
